comment_class,comment_text,category,reply_count,like_count,video_name,date
0,amazing voice. i can never get tired of listening to you =) know you will make it big. great job!,3,0,0,,2010-04-20T23:37:41.000Z
0,"omg! i love you! i'm sad you were eliminated from american idol, but i'm glad i can still hear your voice here on youtube =)",3,0,0,,2010-04-21T06:24:44.000Z
0,so dreamy right now,,0,0,,2010-04-23T02:49:53.000Z
0,we are so glaaaad that you put this one back up on youtube! we miss all of your others! but this cover inspired US to cover crawl! we are gonna send you a video response request because it would be UNBELIEVABLE to have your input! you are amazing! and we cannot wait to hear what your album will have instore!,3,0,0,,2010-04-23T04:19:01.000Z
0,"hmph. :( I miss watching you on AI. You were my fave since auditions (and I did not realize until you were already voted off but also before then, because of AJ's channel). Love your voice. <3",3,0,0,,2010-04-24T06:52:38.000Z
0,"I never get tired of his face, his voice and those glasses and smile, love ya baby! I am so ready for your music jijijiji siento cosquillitas :-)",3,0,0,,2010-04-25T13:10:12.000Z
0,:) love it,,0,0,,2010-04-25T17:46:12.000Z
0,YAY!! Andrew's back!,,0,0,,2010-04-27T10:46:40.000Z
0,I hope you go far in the music buisness! I would love to hear you on the radio! You were my favorite on American idol.,3,0,0,,2010-04-28T23:49:22.000Z
0,andrew garcia sucked he is Lucky to have even gone fa in the show,4,0,0,,2010-04-29T05:37:55.000Z
0,you are extremely handsome and talented.,3,0,0,,2010-04-29T08:25:58.000Z
0,<3 love this song!,,0,0,,2010-04-29T22:13:09.000Z
0,Got to hell!,,0,0,,2010-04-30T19:13:23.000Z
0,Yay! Welcome back Andrew! Can't wait for your album!,3,0,0,,2010-05-02T02:49:37.000Z
0,I LOVE UR UNIQUE VOICE.,3,0,0,,2010-05-02T04:05:15.000Z
0,"I LOVE LOVE LOVE your voice!!!! Don't ever stop doing what you love, Andrew! Que Dios Te Bendiga A Ti Y A Tu Familia :)",3,0,0,,2010-05-02T19:40:17.000Z
0,MY FAV COVER EVER!!! 4NDR3W NUMBER L1F3,3,0,0,,2010-05-03T00:58:53.000Z
0,Your better that Chris Brown in the Cover!! :),3,0,0,,2010-05-04T01:58:54.000Z
0,Your amazing Andrew. I routed for you the whole time on American Idol. Love you. Btw your son is the cutest.,3,0,0,,2010-05-05T12:01:34.000Z
0,my new favorite cover from you,3,0,0,,2010-05-11T21:10:07.000Z
0,"SEEE WHY COULDN'T YOU SING LIKE THIS ON AMERICAN IDOL! for what its worth, american idol is lame anyways, honestly, keep it up.",3,0,0,,2010-05-14T21:06:26.000Z
0,"gave me chills andrew, this really is beautiful, and so are you. what does your tattoo say?",3,0,0,,2010-05-15T02:49:47.000Z
0,wOw! I <3 your covers and how you twist the song :),3,0,0,,2010-05-15T09:53:32.000Z
0,Amazing.,,0,0,,2010-05-15T14:19:16.000Z
0,Keep on doin what youre doin cuz I want to buy your record NUMBER day!!! You will make it! I have not heard NUMBER thing you have sang that has not amazed me.,3,0,0,,2010-05-18T06:51:11.000Z
0,"I said it before when you posted this song.. You own this... I did not like that other version, I love yours.. LOVE IT.. LOVE IT... LOVE IT>>> AMAZING!!",3,0,0,,2010-05-19T02:52:05.000Z
0,how much does a tv show matter? the fact is these are talented people and we should appreciate that instead of trying to find ways to bring them down.,3,0,0,,2010-05-20T05:26:38.000Z
0,"hey andrew i just wanted to let you know that your spontaneously incredible. keep it goin!! you have got talented and you will be discovered, if not well....we have discovered you..look at all those wonderful comments cheering you on. We all believe in you dont stop the beat!!! ANDREW!!Fasho JUST KEEEP IT GOIN!",3,0,0,,2010-05-21T00:18:47.000Z
0,Wow. So frikin good.,,0,0,,2010-05-22T13:55:31.000Z
0,"lol ""Say What Up."" (Baby Laughs)",12,0,0,,2010-05-22T17:23:20.000Z
0,"i adore your voice. it is just so calming and gorgeous... i do not know, i'm not a singer so i do not know all the lingo, but you have an undertone to your voice and its just really gorgeous. :) you need to upload more videos!",3,0,0,,2010-05-23T23:18:08.000Z
0,i will rape you ;),,0,0,,2010-05-27T09:39:34.000Z
0,You're amazing !,,0,0,,2010-05-28T05:51:16.000Z
0,i'm in love with you ((:,3,0,0,,2010-05-29T00:47:36.000Z
0,"andrew, you are truly amazing. even tho u arent this years american idol keep following your dreams. :)",3,0,0,,2010-05-30T15:09:22.000Z
0,Better than the original! {and this coming from a huge Chris Brown fan},3,0,0,,2010-05-31T09:22:56.000Z
0,"apparently he finds the word what is up funny. lol, he is so freaking adorable. Great job Andrew.",3,0,0,,2010-06-02T04:40:25.000Z
0,post more. :),,0,0,,2010-06-02T13:10:54.000Z
0,i bet his rendition of hey soul sister would be amazing because he is simply amazing anyway lol =D,3,0,0,,2010-06-04T00:09:23.000Z
0,Wow this is freaking amazing. You should've won american idle.,3,0,0,,2010-06-04T01:13:22.000Z
0,ADORABLE!!!  it=),,0,0,,2010-06-04T12:15:20.000Z
0,cover the entire Billionaire song!! that would be fire!,3,0,0,,2010-06-06T01:11:35.000Z
0,"Keep doing what you are doing, and take it higher, i could listen to you all day you are very good ;)",3,0,0,,2010-06-07T22:06:05.000Z
9,<NULL>,,0,0,,2010-06-11T12:40:47.000Z
0,Better then Chris brown,,0,0,,2010-06-14T22:51:42.000Z
0,YOUR AMAZING,,0,0,,2010-06-19T17:58:08.000Z
0,love ur voice so much! u should have won!!!! my fave some u did had t be the fall out boy cover!!!,3,0,0,,2010-06-30T15:49:30.000Z
0,andrew u should try american idol again i promise u will win this time :) xoxoxo u rock everyone LOVES you and ppl who dont r just stupid,3,0,0,,2010-06-30T21:46:47.000Z
0,"I love your voice dude, God Bless",3,0,0,,2010-07-01T07:11:15.000Z
0,Again Absolutely Amazing. Nothing is wrong with this performance at all.,3,0,0,,2010-07-05T06:11:02.000Z
0,God bless you and your family. You're amazing.,3,0,0,,2010-07-06T02:27:37.000Z
0,your voice..... unbeliveble ..wow love it :),3,0,0,,2010-07-10T22:53:46.000Z
0,goosebumps...,,0,0,,2010-07-11T05:51:35.000Z
0,i do not understand why you did not win american idol.,3,0,0,,2010-07-13T23:35:55.000Z
0,Your voice is full of soul It's amazing.,3,0,0,,2010-07-15T19:16:46.000Z
0,better than the original! I LOVE YOU ANDREW!!,3,0,0,,2010-07-17T06:02:36.000Z
0,This is my favorite song. And you make it NUMBER times better! :),3,0,0,,2010-07-18T13:41:47.000Z
0,OMG! HOW CUTE! O-M-G!,,0,0,,2010-07-21T22:44:43.000Z
0,saw you on american idol!! You were AMAZING!! Hope you pursue you are career you could make it BIG :),3,0,0,,2010-07-23T07:12:19.000Z
0,Oh my gosh! You are so amazing!!! You always give me chills. I wish I could bottle up your talent and use it for my music! HAha,3,0,0,,2010-07-27T04:20:29.000Z
0,this is a much better arrangement than the original,3,0,0,,2010-07-28T15:18:53.000Z
0,Amazing arrangement.... you are a talent at this alone.... keep up the good work fella.... ;-),3,0,0,,2010-07-29T10:04:29.000Z
0,NOICEEE. this cover is really good :),3,0,0,,2010-07-29T18:19:33.000Z
0,you are fricken amazing! you should have won!! keep it going!!!!!!!!!!!!!!,3,0,0,,2010-08-03T15:07:45.000Z
0,awww hes so cute,,0,0,,2010-08-03T19:37:55.000Z
0,You put a hell of a happy smile on my face..=],3,0,0,,2010-08-17T05:34:07.000Z
9,<NULL>,,0,0,,2010-08-17T12:37:44.000Z
0,^^ Very nice cover Andrew!,,0,0,,2010-08-18T04:33:35.000Z
0,"i knew from day one if you went home i was going to boycott the show. i did, for a while, till i calmed down and just said. ""andrew garcia is just quite simply too good for that show."" :)",3,0,0,,2010-08-21T06:16:05.000Z
0,ANDREW YOURE AMAZING :) love you boo ! - <3,3,0,0,,2010-08-21T19:20:47.000Z
0,not better then chris brown thats pushing it. but damn good bro keep it up,3,0,0,,2010-08-29T22:32:32.000Z
0,"You're amazing, and Caeland is so adorable :)",3,0,0,,2010-08-31T18:28:04.000Z
0,cant wait for the album homie,3,0,0,,2010-09-04T04:58:09.000Z
0,OMFG I WILL DO ANYTHING TO GET THAT BABY TO SAY WASUP,3,0,0,,2010-09-06T03:18:53.000Z
0,"Andrew is like, """"Say what up"""" and I thought his son said """"Oh my god, yeah"" LMFAO Love this cover! <3",3,0,0,,2010-09-17T03:20:45.000Z
0,WHO THE HECK WITH DISLIKE THIS? DO THEY KNOW WHAT MUSIC IS?,2,0,0,,2010-09-17T04:15:58.000Z
0,SAY WHADDUP,,0,0,,2010-09-18T03:54:59.000Z
0,"YOU WERE AMAZING ON AMERICAN IDOL, jus saying =] i actually auditioned this season and i made it passed the first round bu not the second but for reasons lol but im definintly trying again =]]",3,0,0,,2010-09-18T17:16:17.000Z
0,"I could listen to you all day long! Love the original, LOVE your cover.",3,0,0,,2010-10-02T03:30:25.000Z
0,you have such an original voice and it makes you just that much betterrr(: amaaazing cover.,3,0,0,,2010-10-03T22:45:23.000Z
0,ANDREW GARCIA! Your so amazing. Your my WONDERWALL. I would love it if you sung this to me.<3 I love your voice. its so amazing.<333,3,0,0,,2010-10-08T01:16:50.000Z
0,Awww Your Sooooooo Amazinqqq ! <33,3,0,0,,2010-10-10T03:42:53.000Z
0,"You should do a cover of Bruno Mars' ""Just The Way You Are"" :)",1,0,0,,2010-10-12T06:24:39.000Z
0,Love it. Love it. Your voice is so nice :D,3,0,0,,2010-10-12T15:30:34.000Z
9,<NULL>,,0,0,,2010-10-14T19:37:50.000Z
0,i love you sooo much!!! <3,3,0,0,,2010-10-16T23:17:21.000Z
0,kinda sad how people trashed this song because of the Chris brown situation but it is really a good song lyrically and musically (IMO) and Andrew proves it.,3,0,0,,2010-10-28T07:58:06.000Z
0,So glad you went for that high note. You can do it fer sure! youre amazing!!! and cute ;),3,,0,,2010-11-02T17:27:25.000Z
0,"OMG, you are son. he is a little cutie, aahh! and i REALLY REALLY love this cover, i just cannot stop clicking replay. no lie, man, i just love this.",3,0,0,,2010-11-13T01:17:40.000Z
0,"Two Words, AMERICAN IDOL!! Oh and your son is freaking cute!!",3,0,0,,2010-11-13T19:01:20.000Z
11,Forgive me bitch!! I do not fucking watch that show...,11,0,0,,2010-11-14T01:58:20.000Z
0,9 people missed the like button. You are forgiven...,12,0,0,,2010-11-14T04:01:38.000Z
0,"I met u and ur fam outside of Harkins this past thursday :) Lovely family, and thank you for encouraging me to ""keep singing"" :) It was really special coming from the man REPRESENTIN MOVAL!! U are THE american idol in my book ;P",3,0,0,,2010-11-14T21:50:48.000Z
0,I COVERED THIS TOOO!!!!,,0,0,,2010-11-15T06:27:17.000Z
0,whuddup... :D,,0,0,,2010-11-16T02:59:19.000Z
0,9 people got confused,,0,0,,2010-11-26T01:29:20.000Z
0,Your son so nice haha and i like u too,3,0,0,,2010-12-03T13:50:16.000Z
0,sooooo better than original + cutest baby ever,3,0,0,,2010-12-18T08:15:28.000Z
0,wow. really like how you let this song unfold. nice job!,3,0,0,,2010-12-21T02:03:34.000Z
0,SAY WHAT UP GOD DAMN IT,3,0,0,,2011-01-09T09:05:03.000Z
0,"dang man im diggin your tat,, dang i want on of those one day!! What does it Say? Couldn't really tell",10,0,0,,2011-01-11T01:25:07.000Z
0,"Andrew. You are seriously the man! You are my biggest inspiration! I did a cover of this song too! hah Actually, I did a cover of your cover because I have never actually heard the original. I already know I like yours more though!!",3,0,0,,2011-01-12T04:05:19.000Z
0,"i have such a crush on you, jeeez",3,0,0,,2011-01-17T13:07:39.000Z
0,"such a heart touching voice. honestly, i'm saying this as a male. i almost cried. :o",3,0,0,,2011-01-19T02:31:43.000Z
0,Wonderful vocals.,,0,0,,2011-01-24T22:52:18.000Z
0,what are the tabs,,0,0,,2011-01-30T02:55:10.000Z
0,Down girl!XDDDD.He has a wifeeeeyyy :).,12,0,0,,2011-02-02T16:27:53.000Z
0,More videos like this thnks :D!!! You're awesome man!,1,0,0,,2011-02-23T00:17:31.000Z
0,"Incredible D: i Love Your Voice. Id Buy Your CD , Just Sayin :3",3,0,0,,2011-03-04T07:41:32.000Z
0,omg you make my heart go ba boom boom boom..why you gotta be soo amazing.. i hope the best for you andrew. be sure to tell your sonn jb arkansas says whats up((:,3,0,0,,2011-03-09T07:36:53.000Z
11,fucking damn good greetz from germany:D,11,0,0,,2011-03-23T13:19:21.000Z
0,We need more artist like you!,1,0,0,,2011-03-28T09:11:18.000Z
0,I smiled the entire video.. Awesome!,3,0,0,,2011-03-30T03:12:11.000Z
0,aaaw your son is such a cutie!,3,0,0,,2011-03-30T20:51:58.000Z
0,"you have the best voice in the world. i just want to listen to you all day, so thank you for sharing. :]",3,0,0,,2011-04-16T19:44:08.000Z
0,i usualy love all of this dudes cover's.but for some reason this one didnt seem like it was comeing naturaly. i dunno maybe just me,3,0,0,,2011-04-25T06:10:21.000Z
0,I Kan Hear Your Dryer In The Bakround!! :D,12,0,0,,2011-05-15T16:54:12.000Z
0,THE BABY IS ADORABLE. I LOVE HIM!,12,0,0,,2011-05-27T03:49:16.000Z
0,he looks high,,0,0,,2011-06-04T01:49:53.000Z
0,Say wats up u cute boy :),12,0,0,,2011-06-12T03:03:54.000Z
0,<3333333333333333333333333333333333333333333333333333333333333333<33333333333333333333333333333!!!!!,,0,0,,2011-06-19T01:23:57.000Z
0,Only i can say: Wow.,3,0,0,,2011-06-20T05:18:22.000Z
0,& you know what! I love you too Andrew Garcia!! :P,3,0,0,,2011-07-04T14:48:19.000Z
0,"What's with the gangsta attitude, anyway? Good covers tho'",3,0,0,,2011-08-02T22:55:23.000Z
0,Anyone else hear the door at 2:00,12,0,0,,2011-08-04T21:43:09.000Z
11,dont make a gay ass comment like that..,11,0,0,,2011-08-04T23:10:30.000Z
0," Just saying. He's a really good performer but that black-gangsta attitude does not suits him at all, of course, that is only my opinion, also, not trying to be disgraceful. Best of luck Andrew.",1,0,0,,2011-08-06T18:11:16.000Z
0,and whats wrong wit black people?,2,0,0,,2011-08-10T01:04:32.000Z
0,What does that has to do with what I have said?,2,0,0,,2011-08-14T23:43:38.000Z
11," why do you gotta say ""black ganster""? white people act like that too. just stereotypical nigga",11,0,0,,2011-08-19T02:53:55.000Z
11," Whatever man. Being asian and acting like a ""nigga"" just feel fake. Azn..",11,0,0,,2011-08-19T11:10:05.000Z
9,<NULL>,,0,0,,2011-08-21T04:30:33.000Z
0,"I seriously cannot stop clicking ""add to favourites"" every time I hear a new cover that you do!",3,0,0,,2011-08-26T01:16:27.000Z
0,omq yuu remind me of my brother so much love your voice god bless yuuu,3,0,0,,2011-09-14T01:45:33.000Z
0,"my knees collapsed when i heard you, america is stupid to have voted you off you were the best person on american idol ever in any of the seasons you should have won, but at least now people now have a taste of true music thanks to you andrew. GOD BLESSSSS!!!! i love you!!!!!!! and you are an inspiration to me who loves to sing and dance so you are like my hero/role model, again, LOVE YOU!!!!",3,0,0,,2011-10-07T23:15:09.000Z
11," What's acting like a ""nigga""?",11,0,0,,2011-10-12T02:15:13.000Z
0," If you guys say so.. I am not gonna argue this again, that is not so important anyway.",10,0,0,,2011-10-22T08:30:37.000Z
11,so having a tattoo wearing a hat alot of niggas wear and singing a cover from a black guy is a gangsta attitud? its being himself anymore?,11,0,0,,2011-10-28T01:23:15.000Z
0,I was talking mostly about the way he talks..,12,0,0,,2011-10-28T10:35:28.000Z
0,whoa! where the hell is the dislike bar!?? lmao i love you andrew!,3,0,0,,2011-12-30T07:22:46.000Z
0,your amazinnggggg,,0,0,,2012-02-17T22:38:00.000Z
0,shot andrew datss boss,,0,0,,2012-03-01T12:06:29.000Z
0," I cannot see that ""gangsta attitude"" you are talking about. at all.",12,0,0,,2012-03-16T02:10:25.000Z
0,your voice is so soothing.. :D,3,0,0,,2012-03-20T11:23:14.000Z
0,Caeland is sooo cute,,0,0,,2012-03-31T09:06:50.000Z
0,Is he crying? <3,,0,0,,2012-04-25T02:12:00.000Z
0,I love you. Ur voice gives me goose bumbs :),3,0,0,,2012-05-28T02:32:36.000Z
0,"grats on 200,000 views!",12,0,0,,2012-05-28T09:10:08.000Z
0,"Hey guys if you liked this you had probably like watch?v=wxs2_9XJkO0&feature=relmfu, it is a friend doing a cover of the song. Please support him.",10,0,0,,2012-06-04T08:18:52.000Z
0,Your jaws funny,,0,0,,2012-06-10T18:10:20.000Z
11,"THAT'S talent, the rest is shit",11,0,0,,2012-06-14T01:21:35.000Z
9,<NULL>,,0,0,,2012-06-17T21:18:45.000Z
0,which rest?,,0,0,,2012-06-19T18:46:57.000Z
0,the CUTEST...BABY...EVER !!!,,0,0,,2012-07-06T21:05:34.000Z
0,"Nice cover Garcia! Check out my version, it is ugly as hell.",3,0,0,,2012-08-05T03:45:24.000Z
0,very talented,,0,0,,2012-12-02T17:43:26.000Z
0,I always her bruno mars when he opens his mouth..but you sound amazing,3,0,0,,2012-12-15T19:20:16.000Z
0,I have never left a comment on a you tube video.. Just have to say that this is my favorite cover by you I listen to it all the time!,3,0,0,,2013-03-07T11:09:31.000Z
0,The most talented cover I have seen so far. I absolutely enjoyed every bit of it. Good Job! I am in LOVE with your voice!,3,0,0,,2013-03-13T00:50:21.000Z
0,Love watch it three times and u been doing video with d tricks too huh,3,0,0,,2013-03-17T07:05:55.000Z
0,Wow he has a kid,1,0,0,,2013-03-23T13:27:35.000Z
0,ths really should get more views,12,0,0,,2013-04-27T17:19:32.000Z
0,I miss your covers Andrew! Make more please :),1,0,0,,2013-05-01T20:14:40.000Z
0,cool dad,,0,0,,2013-05-04T03:17:13.000Z
0,god you have a beautiful voice,3,0,0,,2013-05-25T12:26:42.000Z
0,Please go on some kinda talent contest like x factor or bgt summit like tht your voice is wasted on YouTube .. Btw your amazing your voice is perfect,3,0,0,,2013-06-24T22:40:13.000Z
9,<NULL>,,0,0,,2013-07-17T07:09:00.000Z
0,Dude u gotta do more videos like this I like this cover from you I want to put my self on here so when I do I will let u know,3,0,0,,2013-07-24T02:03:41.000Z
0,he was on american idol..,1,0,0,,2013-08-24T16:26:35.000Z
0,Thank you Andrew,,0,0,,2013-08-24T16:37:57.000Z
0,Can you do a Justin Bieber- Fall cover?,1,0,0,,2013-12-28T19:44:40.000Z
0,"This song came to my mind earlier, and I remember your wonderful cover. It gave me chills. It's definitely one of my all-time favorites.",3,0,0,,2014-01-26T21:06:30.000Z
0,Wonderful cover,,0,0,,2015-05-22T14:31:25.000Z
0,this cover never gets old,3,0,3,,2016-06-08T01:06:28.000Z
9,<NULL>,,0,0,https://www.youtube.com/watch?v=6goanv-VI5I,2014-07-12T23:17:37.000Z
9,<NULL>,,0,0,,2014-07-12T23:20:27.000Z
9,<NULL>,,0,0,,2014-07-12T23:20:49.000Z
9,<NULL>,,0,5,,2014-07-12T23:21:09.000Z
9,<NULL>,,0,0,,2014-07-12T23:30:13.000Z
9,<NULL>,,0,0,,2014-07-12T23:31:44.000Z
9,<NULL>,,0,0,,2014-07-12T23:38:54.000Z
9,<NULL>,,0,0,,2014-07-12T23:38:57.000Z
9,<NULL>,,0,1,,2014-07-12T23:41:12.000Z
9,<NULL>,,0,5,,2014-07-12T23:44:46.000Z
9,<NULL>,,0,3,,2014-07-12T23:48:26.000Z
9,<NULL>,,0,1,,2014-07-13T00:11:56.000Z
9,<NULL>,,0,1,,2014-07-13T00:37:18.000Z
9,<NULL>,,0,1,,2014-07-13T00:41:41.000Z
9,<NULL>,,4,8,,2014-07-13T00:54:11.000Z
9,<NULL>,,0,1,,2014-07-13T01:30:08.000Z
9,<NULL>,,0,0,,2014-07-13T01:43:52.000Z
9,<NULL>,,0,0,,2014-07-13T02:39:17.000Z
9,<NULL>,,0,0,,2014-07-13T03:21:59.000Z
9,<NULL>,,1,0,,2014-07-13T04:17:13.000Z
9,<NULL>,,0,0,,2014-07-13T04:52:20.000Z
9,<NULL>,,1,4,,2014-07-13T05:10:57.000Z
9,<NULL>,,0,0,,2014-07-13T06:24:12.000Z
9,<NULL>,,0,1,,2014-07-13T07:26:23.000Z
9,<NULL>,,0,3,,2014-07-13T07:44:28.000Z
9,<NULL>,,0,0,,2014-07-13T11:08:31.000Z
9,<NULL>,,0,1,,2014-07-13T11:43:59.000Z
9,<NULL>,,0,0,,2014-07-13T13:43:56.000Z
9,<NULL>,,0,0,,2014-07-13T15:05:17.000Z
9,<NULL>,,0,0,,2014-07-13T17:04:09.000Z
9,<NULL>,,2,0,,2014-07-13T17:13:57.000Z
9,<NULL>,,7,23,,2014-07-13T17:38:36.000Z
9,<NULL>,,0,0,,2014-07-13T17:49:32.000Z
9,<NULL>,,0,0,,2014-07-13T18:18:11.000Z
9,<NULL>,,0,0,,2014-07-13T18:23:39.000Z
9,<NULL>,,0,0,,2014-07-13T20:02:54.000Z
9,<NULL>,,1,0,,2014-07-13T20:03:30.000Z
9,<NULL>,,0,0,,2014-07-14T02:11:03.000Z
9,<NULL>,,0,1,,2014-07-14T02:19:06.000Z
9,<NULL>,,0,0,,2014-07-14T02:48:00.000Z
9,<NULL>,,0,2,,2014-07-14T05:16:03.000Z
9,<NULL>,,1,3,,2014-07-14T11:40:38.000Z
9,<NULL>,,0,0,,2014-07-14T15:50:23.000Z
9,<NULL>,,0,0,,2014-07-14T17:56:02.000Z
9,<NULL>,,0,2,,2014-07-14T17:56:04.000Z
9,<NULL>,,1,2,,2014-07-14T19:36:55.000Z
9,<NULL>,,0,0,,2014-07-15T03:38:29.000Z
9,<NULL>,,0,0,,2014-07-15T03:51:42.000Z
9,<NULL>,,0,1,,2014-07-16T01:24:14.000Z
9,<NULL>,,0,0,,2014-07-16T12:16:11.000Z
9,<NULL>,,0,0,,2014-07-16T17:21:24.000Z
9,<NULL>,,0,6,,2014-07-16T20:54:23.000Z
9,<NULL>,,1,2,,2014-07-16T23:16:54.000Z
9,<NULL>,,0,5,,2014-07-17T18:00:14.000Z
9,<NULL>,,0,6,,2014-07-17T21:32:58.000Z
9,<NULL>,,1,0,,2014-07-18T17:55:25.000Z
9,<NULL>,,3,0,,2014-07-24T22:56:16.000Z
9,<NULL>,,0,0,,2014-07-25T04:39:55.000Z
9,<NULL>,,5,3,,2014-07-25T04:41:23.000Z
9,<NULL>,,0,2,,2014-07-26T04:50:02.000Z
9,<NULL>,,0,1,,2014-07-26T18:15:39.000Z
9,<NULL>,,0,0,,2014-07-26T18:23:15.000Z
9,<NULL>,,0,0,,2014-07-26T18:23:16.000Z
9,<NULL>,,1,0,,2014-07-28T20:57:10.000Z
9,<NULL>,,0,4,,2014-07-29T21:25:04.000Z
11,Dope ass song bro keep up the good work!,11,0,0,,2014-08-03T21:56:24.000Z
9,<NULL>,,0,0,,2014-08-05T20:08:39.000Z
9,<NULL>,,0,1,,2014-08-09T15:11:45.000Z
9,<NULL>,,0,1,,2014-08-15T18:10:18.000Z
9,<NULL>,,2,16,,2014-08-25T22:40:11.000Z
9,<NULL>,,0,1,,2014-08-30T19:16:37.000Z
9,<NULL>,,0,0,,2014-09-04T12:57:24.000Z
9,<NULL>,,0,0,,2014-09-10T21:02:04.000Z
9,<NULL>,,0,0,,2014-09-18T05:17:45.000Z
9,<NULL>,,0,0,,2014-09-23T15:08:49.000Z
9,<NULL>,,0,0,,2014-10-12T20:31:15.000Z
0,polakaan!!!!! real..old school,,0,0,,2014-10-15T10:07:32.000Z
9,<NULL>,,0,0,,2014-10-28T14:30:48.000Z
9,<NULL>,,0,0,,2014-11-16T19:42:47.000Z
9,<NULL>,,0,0,,2014-11-19T10:41:38.000Z
9,<NULL>,,4,1,,2014-12-16T11:53:41.000Z
9,<NULL>,,0,0,,2014-12-29T05:34:47.000Z
9,<NULL>,,0,0,,2015-01-23T17:13:49.000Z
9,<NULL>,,0,0,,2015-02-08T18:44:47.000Z
9,<NULL>,,0,0,,2015-02-10T03:14:07.000Z
9,<NULL>,,0,0,,2015-02-12T02:53:51.000Z
9,<NULL>,,0,1,,2015-03-20T03:37:05.000Z
9,<NULL>,,1,18,,2015-03-23T01:55:38.000Z
9,<NULL>,,0,0,,2015-07-28T17:16:27.000Z
9,<NULL>,,0,0,,2015-08-04T19:45:29.000Z
9,<NULL>,,0,0,,2015-08-08T04:38:20.000Z
9,<NULL>,,0,0,,2015-09-26T04:22:15.000Z
9,<NULL>,,0,10,,2015-09-30T14:29:13.000Z
9,<NULL>,,0,0,,2015-10-03T02:05:07.000Z
9,<NULL>,,0,0,,2015-10-04T18:09:47.000Z
9,<NULL>,,5,1,,2015-11-02T20:59:37.000Z
9,<NULL>,,0,0,,2015-12-23T14:01:17.000Z
9,<NULL>,,0,2,,2016-02-02T05:30:31.000Z
9,<NULL>,,0,1,,2016-08-11T00:04:46.000Z
9,<NULL>,,0,1,,2016-08-13T02:43:38.000Z
9,<NULL>,,1,6,,2016-08-22T00:07:13.000Z
9,<NULL>,,0,0,,2016-08-29T21:19:15.000Z
9,<NULL>,,0,0,,2016-09-27T01:28:56.000Z
9,<NULL>,,0,2,,2016-09-28T02:34:56.000Z
9,<NULL>,,0,2,,2016-12-18T07:24:39.000Z
0,2017,,0,10,,2017-01-28T11:58:00.000Z
0,C A R B O N F I B E R M U S I C,,0,0,,2017-02-06T10:07:23.000Z
9,<NULL>,,0,0,,2017-02-21T19:30:35.000Z
9,<NULL>,,0,0,,2017-07-10T00:54:25.000Z
9,<NULL>,,0,0,,2017-09-25T12:05:15.000Z
9,<NULL>,,0,0,,2017-11-22T00:35:10.000Z
9,<NULL>,,0,0,,2017-11-30T19:09:38.000Z
9,<NULL>,,0,0,,2017-11-30T21:01:07.000Z
9,<NULL>,,0,0,,2018-02-03T15:28:34.000Z
0,"Wow, I did not even realize this was coming. Finally a full album, I am so excited!!!",3,0,50,https://www.youtube.com/watch?v=Q2Dsou7wCsc,2016-01-29T08:11:08.000Z
0,Good luck guys :),,0,2,,2016-01-29T08:16:40.000Z
0,Been waiting for this! Loving these new songs... All have heart and soul to them. Well done lads!,3,0,1,,2016-01-29T08:38:15.000Z
0,So happy! This made my Friday!,3,0,1,,2016-01-29T14:24:18.000Z
9,<NULL>,,0,0,,2016-01-29T15:39:08.000Z
9,<NULL>,,0,0,,2016-01-29T16:19:30.000Z
0,I am really grateful for you to do as good songs that make me happy. Thank you!,3,0,1,,2016-01-29T16:36:08.000Z
0,Every song is so amazing! I love it <3,3,0,1,,2016-01-29T17:03:12.000Z
9,<NULL>,,5,36,,2016-01-29T17:07:03.000Z
9,<NULL>,,0,0,,2016-01-29T20:01:18.000Z
0,:) My favorite Song,,0,2,,2016-01-29T21:19:13.000Z
0,when your favourite artist releases a bunch of new songs and it makes your whole day. kudos to you Seafret.,3,0,65,,2016-01-29T23:25:44.000Z
9,<NULL>,,0,0,,2016-01-30T04:55:22.000Z
0,my favorite song,,0,3,,2016-01-30T05:59:25.000Z
0,i love u guys from Venezuela,3,0,10,,2016-01-30T23:34:45.000Z
0,This is my new fave song from their album!,3,0,1,,2016-01-31T05:41:58.000Z
0,no one dislikes this. :D,1,4,16,,2016-02-01T02:15:50.000Z
0,This song brought me many emotions and I cryed for real here... <3,3,0,1,,2016-02-02T01:59:49.000Z
0,These guys should be A LOT more famous than they are right now. They're really talented,3,0,5,,2016-02-02T06:40:02.000Z
9,<NULL>,,0,0,,2016-02-02T15:08:03.000Z
0,"I have seen these guys perform this live and it is AMAZING. Beautiful vocals and extraordinary, fast guitar stuff. Fabulous chemistry too. And the debut album's great.",3,0,4,,2016-02-02T21:14:14.000Z
9,<NULL>,,0,0,,2016-02-04T19:29:00.000Z
0,this is definitely my favourite,3,0,0,,2016-02-05T08:18:23.000Z
0,"Like I's just listening and chilling. Then there is this song. I literally stopped whatever I's doing and like ""whoa"" because it is so beautiful.",3,0,1,,2016-02-08T14:51:20.000Z
9,<NULL>,,0,0,,2016-02-10T18:40:05.000Z
9,<NULL>,,0,0,,2016-02-11T15:58:29.000Z
0,this is the sht,,0,0,,2016-02-12T18:53:14.000Z
0,You guys make me feel so alive. Love from India! <3,3,0,0,,2016-02-13T07:18:56.000Z
0,This is song,,0,0,,2016-02-13T21:27:38.000Z
