comment_class,comment category,comment_text,reply_count,like_count,video_name,date
0,,Oh my gosh,1,0,,2013-11-23T06:56:51.000Z
0,,I hate this video,0,0,,2013-11-23T06:57:08.000Z
11,,Fake shit Purposely took heavy breaths and kept the mic close to give it spooky effect,0,0,,2013-11-27T10:51:24.000Z
0,1,"I hear stories from even my friends about a lady's toilet being closed with plates and nails, and forbidden to enter due to poltergeist activity, so it is more real than you think it is.I have never experienced something like that in person, but that must be because I am protected in some way, like ignorance is bliss and such, but I have no reason to doubt it either :)",0,0,,2013-11-28T07:54:01.000Z
0,,Scary I guess,0,0,,2013-11-29T14:10:57.000Z
11,,Where the fuck did the knife come from?,0,0,,2013-12-04T23:42:57.000Z
0,12,ghost are real because when i sleep i hear heavy breathing in my room and some times i see a shadow thats not mine,0,0,,2013-12-15T15:36:15.000Z
0,,It's. Not scary,0,0,,2013-12-26T21:58:01.000Z
11,,At one point I think he says fucking tenticals or testicals,0,0,,2013-12-29T21:03:35.000Z
0,,.I. idiot,0,0,,2013-12-30T19:26:20.000Z
0,12,GORDON RAMSEY just been in your kitchen.,0,1,,2014-01-01T00:41:39.000Z
0,4,"0:51 its completely obvious that as he pans away from the door, that later has a knife on it, he stabs it himself...you can hear him do it -_- dumb",0,1,,2014-01-02T22:18:42.000Z
0,1,He stabs the knife on the door by himself and later you hear the chairs move when he turns around :-I,0,0,,2014-01-21T18:55:09.000Z
0,1,Real Ghost Caught in My Girlfriend's Roomthis is really scary...ghost found in india,1,0,,2014-01-30T06:47:22.000Z
11,,I totally shit my pants watching this... Ok maybe I didnt quite shit em but I let out a bit of a fart if that counts. Kind of seeped out.,1,0,,2014-02-18T21:18:02.000Z
0,,moan at 1:12,0,0,,2014-03-28T19:00:06.000Z
0,,nooot fake,0,0,,2014-04-04T12:57:46.000Z
0,12,To be honest the spinning is kinda dizzy,0,0,,2014-04-06T17:07:38.000Z
9,,<NULL>,0,0,,2014-04-12T18:04:15.000Z
0,12,Man u should make this a movie,0,0,,2014-04-27T17:16:23.000Z
9,,<NULL>,0,0,,2014-05-03T16:59:50.000Z
0,12,"That my friend, playing with these things will one day appear on a real appearance in your home then I wanted to see! you do not know who you are messing entity. XD",0,0,,2014-05-04T20:57:11.000Z
0,,Shocking Fail...,0,0,,2014-05-15T18:21:39.000Z
0,4,Thats face because there were no ghost,0,0,,2014-05-28T12:44:16.000Z
0,,That house is a mess.,0,0,,2014-06-02T20:00:33.000Z
0,,THATS FAKE,0,0,,2014-09-01T03:17:59.000Z
0,4,gayer than the gayest man on the most gay galaxy,0,0,,2014-09-25T14:05:26.000Z
0,4,Not real you can tell I would be telling the police,0,0,,2014-11-03T10:05:50.000Z
0,1,Extremely Violent Poltergeist Activity Caught on Video,0,0,,2014-11-09T12:15:58.000Z
11,,"Truly evil, a ghost shit.",0,0,,2014-12-31T01:40:03.000Z
0,,fake and idiot!,0,0,,2015-01-19T15:09:36.000Z
11,,Your breathing gets on my fucking nerves. Does your mother know how badly you fucked up the kitchen? Shame on you! Take this shit off here,0,1,,2015-01-22T21:18:46.000Z
11,,Quit wasting my fucking time,0,0,,2015-02-16T19:50:04.000Z
0,4,Waste of time. Phony. Shows nuthin and proves even less. STUPID.,0,0,,2015-02-22T06:53:50.000Z
0,3,Very good! Now i'm gonna go watch a real ghost video because im sick and tired of all this hollywood production bullshit!,0,0,,2015-02-26T04:58:38.000Z
11,,All you saying stop wasting my time. How about going for a jog or workout do something. Instead of being lazy seating on your ass and watching these videos. Then getting upset. Pause for a minute realise you could be doing something useful than getting angry. Dumb asses. :-D,0,0,,2015-03-04T00:08:10.000Z
9,,<NULL>,0,0,,2015-05-07T20:49:47.000Z
0,3,"If it was a real polgergeist, the items sound movement wouldve been louder.",0,0,,2015-07-17T02:15:12.000Z
0,1,If you want poltergeist videos mellow bird has some stuff,0,1,,2015-07-28T03:00:05.000Z
0,,And the Oscar goes to....,0,0,,2015-10-28T01:04:28.000Z
9,,<NULL>,0,0,,2015-11-17T06:03:01.000Z
0,,Bunk,0,0,,2016-01-19T00:16:59.000Z
11,,fake ass video what a fucking waste of time,0,1,,2016-08-17T01:05:39.000Z
11,,"utter shite, seen scarier tom and fucking jerry cartoons",0,1,,2016-10-02T20:52:18.000Z
0,12,"as Peter Venkman from Ghostbusters would say...""No human being would stack chairs that way "" WHAT UTTER SHITE ! Btw go see your doctor about your breathing",0,0,,2016-10-05T02:01:50.000Z
0,3,This is a different poltergeist behavior that I have seen even I had watched scary movies.,0,0,,2016-10-09T23:31:35.000Z
0,,"Your a fake, kill yourself",0,0,,2017-12-16T08:21:54.000Z
0,3,Love this video also use Estée Lauder en wish they will put a pump.,0,0,https://www.youtube.com/watch?v=EcJEXUfb9Gg,2017-09-15T11:23:13.000Z
0,12,"So glad to know I wasn't the only one disappointed in the It compact. I have combo skin and within an hour of applying I was a greaseball it went straight back and exchanged for the CC cream which is super. I just wish it did not have the sunscreen smell, but with spf NUMBER I cannot complain.",0,0,,2017-09-15T11:24:15.000Z
0,6,"Thank you Marnie,is really very helpful,because some of this stuff I cannot get in germany and will not order now.Thank you for saving my money...",0,0,,2017-09-15T11:38:41.000Z
0,6,Thank you SO much for my morning giggle!!!!,0,8,,2017-09-15T11:43:01.000Z
0,1,I had same issue with CT mascara. I thought it was just my eye cream making it run because so many others like it. I do recommend L'Oreal lash paradise.,0,0,,2017-09-15T11:51:02.000Z
0,3,I appreciate this type of video. Especially since I have dry skin too and have wasted so much money on foundations that do not work for me.,1,13,,2017-09-15T11:51:02.000Z
0,3,"Hilarious ! :)Jokes aside I agree with some of those reviews, cannot speak to all as I have not seen a few items you mentioned in Canada",0,0,,2017-09-15T12:14:21.000Z
0,2,Do u ever sell any of the makeup products that did not work for you?,0,0,,2017-09-15T12:16:49.000Z
0,2,Do you keep the bad products? Or do you throw them away?,0,0,,2017-09-15T12:25:33.000Z
0,3,Love your reviews! Thank you for the morning giggles!! 🤣🤣,0,0,,2017-09-15T12:26:18.000Z
0,1,"Just one thing, the watery foundation is meant to be applied in summer or tropical climate countries. Then it is fresh and not caky as many in the cold countries weather wearers would expect. I am in Italy and here our skins are more left to more natural look than complete don-up make-up on our face. So, it is a cultural thing let us say.",0,7,,2017-09-15T12:29:38.000Z
0,1,CT mascara looked great and then it crumbled all over my face .... The lady at the counter said they had others return it for the same reason,0,0,,2017-09-15T12:39:23.000Z
0,3,Love your videos!! What warm eye shadow palette would you recommend?,0,0,,2017-09-15T12:50:34.000Z
0,2,"I am still grinning from the reviews. . Would you say the It Cosmetics Confidence in a Compact is still good for (small areas of face only) touchups in your purse? . If not , what do you like to carry? I have dry skin, too!",0,0,,2017-09-15T12:59:37.000Z
0,3,This video was super helpful! Thank you :) Please thank Rowdy for taking a moment out of his busy day to drop by and say hi LOL I am so in love with your furkids <3,0,3,,2017-09-15T13:05:27.000Z
0,3,I love the occasional disappointing products video!,0,2,,2017-09-15T13:09:05.000Z
0,4,"Disappointed to hear about the Lorac Pro NUMBER palette. Love NUMBER and 2. I agree with the IT foundation compact. Color match has always been a problem with IT. The formula of the compact is just...yuck! I bought two, light and fair just to get a color match. Big double was of the money.",0,0,,2017-09-15T13:10:54.000Z
0,12,"I was thinking of getting the Milani sculpting/highlight duo, but apparently not anymore ;D xx",0,0,,2017-09-15T13:12:05.000Z
0,4,That Lorac NUMBER is terrible . Sitting here in my makeup drawer .... do not reach for it,0,0,,2017-09-15T13:20:07.000Z
0,2,Was that the Lorac unzipped palette?,1,1,,2017-09-15T13:20:35.000Z
0,2,Oh and Estée Lauder sells a double wear pump now.,0,1,,2017-09-15T13:21:49.000Z
0,12,Rethinking some of my mascara failures. Yesterday I had on my normal super reliable mascara that I never even think about. At the end of the day it was all over under my eyes. Only thing different was that I had tried a sample of a Fenty beauty foundation- which had a finish I did not care for on my skin. Won't be getting that. Point is that it makes me wonder about ingredients in foundation that may soften or breakdown mascara. Hmm....,0,0,,2017-09-15T13:28:02.000Z
0,3,"Marnie, I love your sense of humor. Thanks for the laugh about the  from that funny shaped foundation.",0,4,,2017-09-15T13:28:33.000Z
0,3,I really like this kind of video too. Helps save me some $$! You are spot on with all these products. Thanks Marnie!,0,1,,2017-09-15T13:33:08.000Z
0,3,Poor taste Urban Decay! Really appreciate your reviews!,0,4,,2017-09-15T13:45:38.000Z
0,3,Yes...please do more of these kinds of videos.,0,2,,2017-09-15T14:09:30.000Z
0,3,"You look so pretty today, Marnie. Loved this video, appreciate your honest reviews.",0,2,,2017-09-15T14:13:44.000Z
0,6,Thanks for your valuable opinion once again! Love your make up-looks very natural! What product did you use on your brows-I did not see it listed?,0,0,,2017-09-15T14:42:15.000Z
0,3,"I am one of the people who LOVE the Lorac3 palette (for the reasons you thought you would love it). But I actually returned the first one I bought! I think it was OLD (that's my theory, anyway) or maybe had been stored weirdly. It had a fishy smell that was overwhelming (I never put it on my eyes so I do not know about the wear time). So, adding in your experience makes me wonder about quality control? Eyeshadow shadow palettes should have a long shelf life, but maybe they are stretching it? At any rate, I exchanged it, and the new one did not have the fishy smell and works well. If you had not had it for so long, I might suggest you exchange it. I am not sure a new purchase is justifiable, but if they send you a new one, give it another shot.",0,0,,2017-09-15T14:43:25.000Z
0,3,Hey Marnie! I think it is great that you tell us to save our money as well! Thank you! I had the Charlotte Tilbury brows too and returned it for the same reasons-good in theory-not in practice. Love your videos!,0,0,,2017-09-15T14:48:47.000Z
0,3,"Well Done! I know this was hard and not fun for you to do - however, this type of video is so helpful! I really, really appreciate knowing the negatives as much as the positives. This helps us make better choices without wasting money and it helps the companies make better products - Thank You!",0,0,,2017-09-15T14:56:07.000Z
0,3,"The color of those pigment drops was shocking . I tried the Cover FX pigment drops and in a few weeks they turned into a thick, gloppy mess that absolutely would not come out of the dropper. Waste of money on those drops. I really enjoying hearing about products that do not work. Thanks for doing this!",0,1,,2017-09-15T14:58:19.000Z
0,3,"I like the Milani highlight, I do not highlight my cheeks but down the nose and the upper lip. I get tons of compliments.",0,0,,2017-09-15T14:58:45.000Z
0,6,"Thank you so much, it really helps so we do not waste our money. We love you Marnie!!!!",0,0,,2017-09-15T15:19:46.000Z
0,3,"You are so funny ... Great way to start my morning:). I always always am so excited when one of your videos comes up ... Have a beautiful weekend, Marnie!",0,0,,2017-09-15T15:31:06.000Z
0,12,You're not being negative but truthful with your experience with these products. I want to know how something works for others before spending my money on something. :),0,1,,2017-09-15T15:44:09.000Z
0,3,"Loved this video, you have a great sense of humor...",0,1,,2017-09-15T15:51:03.000Z
0,12,Weims are attention seekers and camera hams -- if there is a camera they will find a way to get in the shot. Can't get enough Rowdy!,0,0,,2017-09-15T16:00:18.000Z
0,4,"OMG, Marnie!!! That whole bit with the Esteé Lauder Nude Stick!!! ""Get your mind out of the gutter."" ""I do not know if I want to do this on camera."" And your face after you said ""... the explosion that is coming."" OMG!!!! Made my morning!!!!",0,11,,2017-09-15T16:32:32.000Z
0,3,I find these videos VERY helpful. It's interesting to hear why certain products did not work for you. Thanks for doing this!,0,4,,2017-09-15T16:37:14.000Z
0,,Bravo!!!!!!!,0,1,,2017-09-15T16:51:23.000Z
0,6,"Thanks so much, Marnie, for forewarning us! Really do appreciate your honesty.",0,1,,2017-09-15T16:58:55.000Z
0,1,I was also majorly disappointed with the Marc Jacobs eyeshadow palette! The crazy thing is when it first came out people were raving about it so I bought it but super disappointed for the hefty price!,0,1,,2017-09-15T17:04:34.000Z
0,3,"I think those earrings are darling! And I am more of a hoops type person, lol!",0,0,,2017-09-15T17:04:54.000Z
0,3,How funny! I love the confidence in a compact! Maybe more than the CC!,0,0,,2017-09-15T17:11:51.000Z
0,2,Did you try to mix the Clinique drops into a foundation that is too light? It might be a good “darkener” for a other products.,0,0,,2017-09-15T17:28:43.000Z
0,3,You crack me up! We all need a sense of humor. I appreciate this type of video. It saves me money. You justify your disappointment in a product well. Have a great weekend.,0,0,,2017-09-15T17:31:34.000Z
0,4,That L'Oréal corrector palette is so awful. Did they even test that thing before they mass produced it?,0,0,,2017-09-15T17:49:35.000Z
0,1,estee lauder are now doing a pump for double wear here in england they charging you £5 for the pleasure. but instead of charging why not just pump on bottle. i bought it but if i cant use it on next bottle then it be extra £5 every time so hopefully can use it again.,0,0,,2017-09-15T17:58:20.000Z
0,3,I adore The Lolita Palette and the especially the Lorca Pro 3. But I bough the Charlotte Tilbury mascara on Wayne Goss's recommendation and it is by far the worst mascara I ever used ugh!,0,0,,2017-09-15T18:05:39.000Z
0,3,"Yes, please do more of these vids! It's always helpful to know WHY something does not work for you, because I feel more informed about the products mentioned. You made me laugh with the EL foundation comments. Made me wonder whether Michael was filming or not,  Happy Friday!!",0,7,,2017-09-15T18:13:59.000Z
0,3,"I think the Estee Lauder concept is pretty good, although, I did have trouble with the sponge part coming apart. I do like your honest opinion on items, and it is okay, everything is not wonderful for everyone.",0,1,,2017-09-15T18:31:20.000Z
0,2,What is your favorite mascara? I have so much trouble with mascara transferring onto my undereyes. Thanks!,0,0,,2017-09-15T19:47:41.000Z
0,,"...""you cannot tell if it is getting close to the explosion that is coming..."" good job holding it together Marnie! Just barely! ",0,0,,2017-09-15T19:50:09.000Z
0,6,"Thanks for the honesty . . . and the great book review a few videos ago. I loved ""Strange Practice!""",0,0,,2017-09-15T19:54:56.000Z
0,,Ain't nobody got time for erupting penis looking makeup!!,0,0,,2017-09-15T20:21:16.000Z
0,3,"Love this type of video! I too loved that LORAC eye palette, but felt the same way about the color payoff after a while of wearing it. Too bad, really pretty colors.",0,0,,2017-09-15T20:40:15.000Z
0,2,I would really like someone from Estee Lauder product development to explain the decision for not having pumps on their foundation bottles.,4,15,,2017-09-15T20:55:53.000Z
0,3,kinda new to you but girl that Foundation delivery system Really!! how you did not giggle longer was outstanding. Your Doggy is beautiful. Best bit The Pooch saying hello,0,0,,2017-09-15T21:03:10.000Z
0,3,Love the fail videos...they save us money! No comment on the EL foundation except to say GROSS!,0,0,,2017-09-15T21:05:30.000Z
0,3,that close up of the Estee Lauder Foundation stick with the product coming out was hilarious!! Amen to your comment about putting a Pump in the double wear!!! lol,0,0,,2017-09-15T21:25:56.000Z
0,3,Totally agree with the packaging for the EL DW Nude - but the actual product is my HG! I take the sponge off (it screws off) and twist enough out on the back of my hand and apply with a flat top kabuki. The original DW is too dry and a key but this one is perfect :) set it with a fine loose powder and its lovely,0,0,,2017-09-15T21:34:29.000Z
0,3,It is always good to know if something worked or not. Thank you so much for sharing your thoughts in this video. The make up you are wearing looks pretty. Have a wonderful weekend!,0,0,,2017-09-15T21:38:32.000Z
0,3,"Oh Marnie, the part with the erupting Estee Lauder stick I COULD NOT STOP LAUGHING!!! I am the same with Charlotte Tilbury either a strong hit or strong miss for me too. Thanks for sharing!",0,0,,2017-09-15T21:52:06.000Z
0,3,"I love all of your videos. We all have things that do not work and I appreciate seeing those videos b/c it lets me know I am not just old and picky, they really did not work! Love your sense of humor too! I received the Lila Natasha Denona palette and wondered if you could do several looks with the palette?",0,0,,2017-09-15T22:11:57.000Z
0,3,"Hahaha! This made my Friday afternoon! Yes, these are so helpful- please keep doing these.",0,0,,2017-09-15T22:37:00.000Z
0,3,Love the length of your hair!,0,0,,2017-09-15T22:43:48.000Z
0,3,"Keep up the good work, Marnie! These kinds of videos are so helpful!",0,0,,2017-09-15T22:44:21.000Z
9,,<NULL>,0,0,,2017-09-15T23:02:56.000Z
0,,I like the shirt!!!,0,0,,2017-09-15T23:22:08.000Z
0,3,"This was great Marnie, love hearing why products did not work for you! Also agree about the lorac palette thought it would be a dream one too but not!! Gave it away! Do you have the modern renaissance palette? Yes?!",0,0,,2017-09-15T23:59:42.000Z
0,3,You are so brutually honest and I love these videos...I pay attention to what you say. btw.....loved the EL review....guess my mind was in the gutter..lol,0,0,,2017-09-16T01:18:07.000Z
0,2,Marnie have you tried the new este lauder foundation (double wear water)?? Love to know your thoughts,2,0,,2017-09-16T01:19:10.000Z
0,6,Thanks for the laugh!!! You rock! LMAO and had to share with my husband the double wear!,0,0,,2017-09-16T01:42:00.000Z
0,3,Video was helpful on products to pass on thanks.,0,0,,2017-09-16T02:09:15.000Z
0,"3,2","Great video, Marnie! I believe I heard that the original Doublewear now has a pump. I think you might buy it separately. I am not sure.",0,0,,2017-09-16T02:12:23.000Z
0,6,This type of video really helps us avoid learning every mistake on our own. Thanks for sharing your experience!,0,0,,2017-09-16T02:57:22.000Z
0,3,"Who knew Estée Lauder liked to walk on the wild side???!! Applicator hysterical, packaging would make serious application impossible, (laughing makes smooth coverage difficult at best). Loved the video, thanks for the warnings!",0,0,,2017-09-16T04:24:03.000Z
0,3,"You brave, dear girl  Estée Lauder Cushion Stick!!! Ew ",0,0,,2017-09-16T04:53:08.000Z
0,3,Love your honest reviews- good AND bad!! Please keep them coming!,0,1,,2017-09-16T05:05:23.000Z
0,4,Ugh somebody tell me why I caved and bought the pump for the Estée Lauder double wear for $10. They need to just add it to the bottle since that is the biggest complaint!,0,0,,2017-09-16T05:25:31.000Z
0,,The makeup graveyard is filling up!,0,0,,2017-09-16T05:37:48.000Z
0,7,I am sorry...I just got sidetracked when you discussed the Estee Lauder foundation....it was just too funny! LOL. Thanks for sharing! Hotty Toddy! XOXO,0,0,,2017-09-16T05:54:09.000Z
0,3,There's something about your makeup today that you look absolutely refreshing!! Thanks for the HUGE laugh,0,0,,2017-09-16T06:54:47.000Z
0,3,Hahahaha you had me cracking up with that doublewear foundation stick! what kinda perve designed that? LMAO,0,0,,2017-09-16T07:00:12.000Z
0,2,Hey Marnie when we going to get some more nail polish reviews...please do some.,0,0,,2017-09-16T07:26:07.000Z
0,2,"Amen to the pump, how can it not be standard in all of Estee Lauder's foundation?",0,0,,2017-09-16T11:46:23.000Z
0,,Love these videos!,0,0,,2017-09-16T12:11:44.000Z
0,3,"Wow:) I have set my heart on the Lorac NUMBER for the exact same reasons you mentioned--looks SoPerfect for me....thank you for the pro/cons laid out, def assists in informed purchasing",0,0,,2017-09-16T14:13:23.000Z
0,3,"This is helpful, Marnie. Not all products are great, even highly-hyped ones. Blessings! Jackie in NY state",0,0,,2017-09-16T15:07:08.000Z
0,3,I love these kind of videos- we do not feel like we have to buy something after lol. I could not help but notice that I also wear a black and white striped shirt today and also the purple nails lol!,0,0,,2017-09-16T16:43:12.000Z
0,3,Your transparency is what I appreciate about your videos. Please do not feel bad about giving your honest opinion!,0,0,,2017-09-16T17:30:45.000Z
0,3,Love this video! I hate wasting money!!!!,0,0,,2017-09-16T18:47:34.000Z
0,1,I am still working on a deluxe sample of that Estee Lauder foundation and love it for my mature skin. I was told the cushion top is removable for cleaning. I plan to just remove it and dispense product without the sponge top. Glad to know I need to beware if it spurting out.,0,0,,2017-09-16T18:48:32.000Z
0,3,"Hey Marnie! You're CT Legendary Lashes experience is similar to my TF Better than Sex. I LOVED it until several weeks later, it did nothing but smudge on my browbone terribly! I know we have different skintypes but my Confidence in a Compact experience was TERRIBLE! I do not know if you saw my Foundation Road Test on it, but it did NOT go like I thought it would. And I love the It CC Cream. Disappointing Indeed!",0,0,,2017-09-16T20:24:18.000Z
0,3,I loved this and agree completely on many of these products especially the Charlotte Tilbury mascara. So messy! X,0,0,,2017-09-17T08:09:34.000Z
0,3,I so very much appreciate these kind of videos as I am entering the world of dating after the end of my NUMBER years of marriage and end of divorce. I enjoy your humor.,0,0,,2017-09-17T13:28:38.000Z
0,3,I love Lorac 3. It works great for me . One of my favorites.,0,0,,2017-09-17T13:37:28.000Z
0,,"Hilarious, you crack me up.",0,0,,2017-09-17T20:44:36.000Z
0,,Great reviews!!!!!!,0,0,,2017-09-17T23:05:44.000Z
9,,<NULL>,0,0,,2017-09-18T00:58:31.000Z
0,3,I agree with you on the Charlotte Tilbury mascara. I returned it and was told it is being reformulated.,0,0,,2017-09-18T03:03:39.000Z
0,3,"Very informative, thank you for the honest reviews! I do find it very inappropriate and tacky taste for make up companies to incorporate direct themes of sex to sell their products... pass",0,0,,2017-09-18T10:56:13.000Z
0,3,I bought that CT brow... had to take it back. It did nothing!!,0,0,,2017-09-18T17:33:05.000Z
0,3,"Love my lorac pro 3, use stiff synthetic brushes and it is so pretty :-)",0,0,,2017-09-19T10:31:40.000Z
0,3,Yes please! More of both positive and negative.... I truly hate wasting money on makeup that does not work...thinking about all ny fails over the years  frustrating and disappointing,0,0,,2017-09-19T15:35:03.000Z
0,3,Um sex proof mascara? Hopefully the sex was more to write home about than the mascara  So many gimmicks to wade through. Please keep doing these videos. Knowing what not to spend on is as important as recommendations. I really like the IT cosmetics compact but I do apply it only at home with clean fingers and I have normal skin. I do not think I will get on with it as well as my skin ages.,0,0,,2017-09-19T21:28:53.000Z
0,2,"Hi Marnie, re: MJ Lolita - when did you purchase yours, and when did they change their formulation? I just wanted to get an idea of which mine is. Thanks!",2,0,,2017-09-21T03:35:07.000Z
0,1,"How interesting! I use the Milani highlight on top of foundation and have not had any issues with it whatsoever. In fact, I specifically bought the stick to use the contour side- which of course looked like a perfect shade for our fair skin- I was sure I would not like the highlight side and would not bother with it. I thought it would be too yellow, and thin but too-large glitter. I was very surprised it really reminded me in texture and look to the becca liquid highlights. Very subtle, but pretty.",0,0,,2017-09-21T16:13:18.000Z
0,2,I bought the UD mascara have not opened yet- how does it compare to perversion???,1,0,,2017-09-22T20:21:20.000Z
0,3,"Love everything about this video, from the doggy interruption for kisses to the pertverted EL foundation hahahaha. Keep 'em coming! XOXO",0,0,,2017-09-22T22:42:01.000Z
0,3,"I am super late watching but FYI Jordana's individual contour sticks are nearly identical to the contour side of the Milani duo...not entirely surprising as they are sister companies, but a great way to not have to bother w/ - or pay for - the liquid when it is the contour creme that is what you want!",1,0,,2017-10-04T05:59:50.000Z
0,,Rage,0,0,https://www.youtube.com/watch?v=xodnaWk_yk8,2010-03-08T04:39:08.000Z
0,,Demo me right now.,0,0,,2010-03-08T04:48:04.000Z
0,3,The bhop deag was just perfectly done.,0,0,,2010-03-08T04:59:39.000Z
9,,<NULL>,0,0,,2010-03-08T05:36:02.000Z
9,,<NULL>,0,0,,2010-03-08T13:48:42.000Z
9,,<NULL>,0,0,,2010-03-08T19:54:34.000Z
0,2,When did you do this? I CLEARLY WAS SLEEPING,0,0,,2010-03-08T22:17:15.000Z
0,,ur scripting,0,0,,2010-04-05T01:08:55.000Z
0,,super... script,0,0,,2010-04-29T16:32:40.000Z
0,,My Steam is lilpatteh and my xfire is iifluzzz feel free to add me.,0,0,,2010-07-08T20:56:01.000Z
9,,<NULL>,0,0,,2011-01-15T01:43:08.000Z
0,3,if you knew how to bhop you would realize how easy it is on mill,0,0,,2011-04-06T03:23:08.000Z
0,4,seems that you dont know html that good,0,0,,2011-05-25T09:13:38.000Z
9,,<NULL>,0,0,,2011-07-25T17:22:29.000Z
0,,sick smooth :D:D,0,0,,2011-07-31T09:22:33.000Z
0,1," you can only completely turn around while in air, if airaccelerate is really high..",0,0,,2011-07-31T10:25:54.000Z
0,3,funny how all cts wanna try it out at the end xD,0,0,,2011-08-09T12:27:20.000Z
0,,i cant bhop like that ;(,0,0,,2011-08-11T06:33:51.000Z
0,,Nice Remove recoil looolsss,0,0,,2011-08-11T17:51:11.000Z
0,,im going to teabag his what,0,0,,2011-09-17T08:39:06.000Z
11,,pls bitch more good god they are whiny bitches,0,0,,2011-10-06T04:38:00.000Z
0,,hacker prefire all the times in your clips,0,0,,2011-10-25T16:14:13.000Z
11,,i fucking miss the 1.5 css suckssss dick bro,0,0,,2012-03-15T16:45:05.000Z
0,,fastest facedown ever,0,0,,2012-05-08T12:19:37.000Z
9,,<NULL>,0,0,,2012-06-16T09:43:35.000Z
11,,nice script bitch,0,0,,2012-07-09T11:19:32.000Z
0,1,bhop is one of the easiest things in CSS... even after the thousands of updates it is still easy to do and to get a minimum of a boost... (you will be faster then your teammates... even after the updates) So just l2p und stay quiet. Thanks.,0,0,,2012-07-14T09:37:59.000Z
0,6,when jumping is no sound. a script and quiet. Thanks,0,0,,2012-07-14T15:05:41.000Z
11,,"Are you fucking dumb? When jumping does not do a fucking sound, then it is done perfectly... and now shut the fuck up and go back to your fucking hole!",0,0,,2012-07-14T15:36:21.000Z
0,,you are stupid. gl lolyou fan boy),0,0,,2012-07-15T16:54:36.000Z
11,,"ahahahahha xD You call me his fanboy? What are you? His hater-bitch? l2p kiddo :* I am just an EAS-Player, that likes to watch his troll clips ;D Have fun being retarded.",0,0,,2012-07-15T17:18:31.000Z
0,,stfu man ?,0,0,,2012-07-15T18:16:25.000Z
0,12,"Ye, its flat and has hills every where.. xdd",0,0,,2012-08-04T01:02:52.000Z
0,,Agreed.,0,0,,2012-08-23T22:01:50.000Z
0,,What a comeback.,0,0,,2012-09-03T15:24:58.000Z
0,,shove a cock in it you special educated NUMBER yr old XD,0,0,,2012-09-05T10:20:52.000Z
0,,config :3? (nowadays)?,0,0,,2012-10-08T08:50:43.000Z
0,,"stop whining, you probably cant even bhop.",0,0,,2012-10-10T22:54:23.000Z
0,,what is the of this map ?,0,0,,2012-11-09T19:28:20.000Z
0,,what update,0,0,,2012-11-26T18:56:33.000Z
0,4,"If you had a proper brain, and some better eyes, then you could easily see that he is clearly bhop hacking/scripting, and much more.",0,0,,2012-11-27T07:09:34.000Z
0,8,Ever hear of the Angels share.. LIKE IF YOU HATE THIS AD.,0,0,,2012-12-10T17:22:58.000Z
0,4,"he is a bloody hacker, yes, but it is still damn easy to bhop on mill :p",0,0,,2012-12-18T21:09:49.000Z
0,,"lol, troll much",0,0,,2012-12-18T21:10:05.000Z
11,,"he is hacking dude... and the no-to-vg-thing, why the fuck would they want him? even w/ his hacks he is not even close to their standard. If you link from a legit source I will believe you, but untill... nah.",0,0,,2012-12-18T21:13:40.000Z
0,4,"Yea but he still hack, there no stepsound, hes using script",0,0,,2013-01-16T18:41:28.000Z
0,12,you do not make a step sound when you time your bhops correctly...,0,0,,2013-01-18T18:04:08.000Z
0,,"not correctly, pefectly, and he never make one.",0,0,,2013-01-19T12:26:53.000Z
0,,THIS EHL OH EHL YU KID,0,0,,2013-01-20T06:42:40.000Z
0,1,"true that, you can still bhop on mill even with all the preventative measures in console",0,0,,2013-01-26T16:48:12.000Z
0,,cheats,0,0,,2013-01-31T13:33:47.000Z
0,,wish u could still bhop :(,0,0,,2013-02-16T14:20:02.000Z
0,,Are you a pro?,0,0,,2013-03-16T03:46:51.000Z
11,,Lol no he is not :P just another youtube retard who puts up cheated frags :),0,0,,2013-03-21T15:33:48.000Z
0,,"no hacker, no cheater, and bunnyhop script and LOLYOU is pro :)",0,0,,2013-03-22T15:03:18.000Z
0,,i feel ya bro (not really I never got banned for bhop lol),0,0,,2013-03-29T14:10:30.000Z
0,12,why was everything so smooth back then.,0,0,,2013-04-17T16:36:03.000Z
0,,you do not say,0,0,,2013-06-09T15:25:38.000Z
0,,Everyone know he is LOLYOU is scripting/hacking.,0,0,,2013-06-10T13:12:02.000Z
0,4,"His lying, lolyou replaced his materials in demoui with a .cfg. so it looks like his walling.",0,0,,2013-07-02T05:57:41.000Z
0,,You should watch my vids :D,0,0,,2013-07-02T14:35:37.000Z
0,1,"No that is because it jumps before the actual player hits the ground, which mean he just holds space.",0,0,,2013-07-10T17:47:56.000Z
0,12,Why no one is playing on the map (( Two Towers )) ?? it is the Best..,0,0,,2013-10-28T12:56:55.000Z
0,,crosshair settings pls!,0,0,,2013-11-01T17:06:38.000Z
0,2,Are there any server settings that would emulate that of CS:S before the update that made bhopping a pain?,4,0,,2014-05-04T03:21:58.000Z
0,2,What map is this?,5,0,,2014-09-23T19:23:57.000Z
0,,Bunny Hopper :D,2,2,,2014-10-15T20:32:06.000Z
0,,HE JEST BHEPS HES ESS OWFF,1,7,,2014-11-27T00:33:31.000Z
0,,"wallhacker, busted !",5,0,,2014-12-31T10:37:02.000Z
